Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,coordinate_frame,type_mask,latitude,longitude,altitude,velocity.x,velocity.y,velocity.z,acceleration_or_force.x,acceleration_or_force.y,acceleration_or_force.z,yaw,yaw_rate
1737285472.7746325,687,1737285469,336680064,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.774659,688,1737285469,436679808,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7747755,689,1737285469,536680064,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7748914,690,1737285469,636680064,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.774993,691,1737285469,736680064,,0,65016,33.6371012,72.991244,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7750645,692,1737285469,836680064,,0,65016,33.6371015,72.9912437,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7750955,693,1737285469,936680320,,0,65016,33.6371015,72.9912437,568.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7752016,694,1737285470,36680320,,0,65016,33.6371012,72.9912423,568.4599609375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.778218,695,1737285470,140680320,,0,65016,33.637099,72.9912417,568.489990234375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.778416,696,1737285470,237673664,,0,65016,33.6370972,72.9912376,569.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7804737,697,1737285470,336673664,,0,65016,33.6370972,72.9912376,569.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.780509,698,1737285470,436667008,,0,65016,33.6370972,72.9912376,569.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7828932,699,1737285470,536665728,,0,65016,33.6371361,72.9912547,570.3999633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7829573,700,1737285470,636665728,,0,65016,33.6371341,72.9912541,570.4199829101562,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.78356,701,1737285470,736664960,,0,65016,33.6371332,72.9912535,570.4400024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7870548,702,1737285470,836665216,,0,65016,33.6371332,72.9912535,570.4400024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7870839,703,1737285470,936665728,,0,65016,33.6371308,72.9912526,570.4599609375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7871192,704,1737285471,36665984,,0,65016,33.6371296,72.9912518,570.47998046875,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7871969,705,1737285471,136665984,,0,65016,33.6371282,72.9912512,570.47998046875,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7872643,706,1737285471,236666240,,0,65016,33.637127,72.9912509,570.5199584960938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7874894,707,1737285471,336667264,,0,65016,33.637127,72.9912509,570.5199584960938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7881505,708,1737285471,436667776,,0,65016,33.637127,72.9912509,570.5199584960938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7881956,709,1737285471,536667008,,0,65016,33.6371233,72.9912493,570.5599975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.788298,710,1737285471,636667520,,0,65016,33.6371233,72.9912493,570.5599975585938,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.789079,711,1737285471,739670848,,0,65016,33.6371211,72.9912482,570.5800170898438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7891502,712,1737285471,836671360,,0,65016,33.6371211,72.9912482,570.5800170898438,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7892208,713,1737285471,936671872,,0,65016,33.6371199,72.9912478,570.5899658203125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7893062,714,1737285472,36672384,,0,65016,33.6371188,72.9912474,570.5999755859375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7904034,715,1737285472,136671616,,0,65016,33.6371165,72.9912466,570.6099853515625,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7906833,716,1737285472,237672384,,0,65016,33.6371154,72.9912462,570.6300048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7909722,717,1737285472,336672896,,0,65016,33.6371154,72.9912462,570.6300048828125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7914655,718,1737285472,436672384,,0,65016,33.6371147,72.9912457,570.6400146484375,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7915335,719,1737285472,536672896,,0,65016,33.6371129,72.9912448,570.6499633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7920363,720,1737285472,636673408,,0,65016,33.6371129,72.9912448,570.6499633789062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.7925625,721,1737285472,736672896,,0,65016,33.6371117,72.9912443,570.6900024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.8412611,722,1737285472,836673664,,0,65016,33.6371117,72.9912443,570.6900024414062,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285472.9409835,723,1737285472,936672640,,0,65016,33.6371112,72.9912444,570.719970703125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.0419793,724,1737285473,36673152,,0,65016,33.6371112,72.9912444,570.719970703125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.1407657,725,1737285473,136672640,,0,65016,33.6371112,72.9912444,570.719970703125,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.2430947,726,1737285473,239673408,,0,65016,33.6371096,72.9912441,570.7799682617188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.3398888,727,1737285473,336672896,,0,65016,33.6371096,72.9912441,570.7799682617188,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.4397376,728,1737285473,436673664,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.5432012,729,1737285473,539673152,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.6448283,730,1737285473,636674176,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
1737285473.7446437,731,1737285473,739673920,,0,65016,33.6371087,72.9912437,570.7999877929688,0.0,0.0,-0.0,0.0,0.0,-0.0,1.5707963705062866,-0.0
