"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info","frame.number","frame.len","frame.protocols","wlan.duration","wlan.ra","wlan.ta","wlan.da","wlan.sa","wlan.bssid","wlan.frag","wlan.seq","wlan.fc.type","wlan.fc.subtype","wlan.bssid_resolved","llc.type","ip.hdr_len","ip.len","udp.lenght","data.len","ip.id","ip.flags","ip.ttl","ip.proto","ip.src","ip.dst","tcp.srcport","tcp.dstport","tcp.seq_raw","tcp.ack_raw","tcp.hdr_len","tcp.flags","tcp.window_size","tcp.options","udp.srcport","udp.dstport","data.data","time_since_last_packet","Frame length stored into the capture file","Destination","Address","Data rate (Mb/s)","Source","Antenna signal","PHY type","Channel","Frequency","SSID","Maximum Transmit Power Level"
"415","2024-10-20 10:52:54.275446","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","415","10","wlan","0","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.009366000","10","","","","","","","","","",""
"416","2024-10-20 10:52:54.299310","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","20","","802.11 Block Ack Req, Flags=........","416","20","wlan","458","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","","","","","","Control frame","8","","","","","","","","","","","","","","","","","","","","","","","","0.023864000","20","","","","","","","","","",""
"417","2024-10-20 10:52:54.299340","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","417","28","wlan","0","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000030000","28","","","","","","","","","",""
"418","2024-10-20 10:52:54.313068","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","418","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.013728000","10","","","","","","","","","",""
"419","2024-10-20 10:52:55.218308","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","419","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.905240000","10","","","","","","","","","",""
"420","2024-10-20 10:52:55.302066","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","420","16","wlan","158","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.083758000","16","","","","","","","","","",""
"421","2024-10-20 10:52:55.302091","","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","10","","Clear-to-send, Flags=........","421","10","wlan","114","RaspberryPiT_a4:f8:e5","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000025000","10","","","","","","","","","",""
"422","2024-10-20 10:52:55.302110","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","28","","802.11 Block Ack, Flags=........","422","28","wlan","0","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000019000","28","","","","","","","","","",""
"423","2024-10-20 10:52:55.303913","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","423","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.001803000","10","","","","","","","","","",""
"424","2024-10-20 10:52:55.307408","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","424","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.003495000","10","","","","","","","","","",""
"425","2024-10-20 10:52:55.307426","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","425","28","wlan","0","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000018000","28","","","","","","","","","",""
"426","2024-10-20 10:52:55.386564","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","426","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.079138000","10","","","","","","","","","",""
"427","2024-10-20 10:52:55.386594","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","427","16","wlan","158","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000030000","16","","","","","","","","","",""
"428","2024-10-20 10:52:55.386622","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","428","10","wlan","114","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000028000","10","","","","","","","","","",""
"429","2024-10-20 10:52:55.386636","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","429","28","wlan","0","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000014000","28","","","","","","","","","",""
"430","2024-10-20 10:52:55.386650","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","430","16","wlan","158","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000014000","16","","","","","","","","","",""
"431","2024-10-20 10:52:55.387451","","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","10","","Clear-to-send, Flags=........","431","10","wlan","114","RaspberryPiT_a4:f8:e5","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000801000","10","","","","","","","","","",""
"432","2024-10-20 10:52:55.387469","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","28","","802.11 Block Ack, Flags=........","432","28","wlan","0","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000018000","28","","","","","","","","","",""
"433","2024-10-20 10:52:55.388702","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","433","16","wlan","166","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.001233000","16","","","","","","","","","",""
"434","2024-10-20 10:52:55.388721","","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","10","","Clear-to-send, Flags=........","434","10","wlan","122","RaspberryPiT_a4:f8:e5","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000019000","10","","","","","","","","","",""
"435","2024-10-20 10:52:55.388743","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","28","","802.11 Block Ack, Flags=........","435","28","wlan","0","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000022000","28","","","","","","","","","",""
"436","2024-10-20 10:52:55.388754","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","28","","802.11 Block Ack, Flags=........","436","28","wlan","0","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","28","","","","","","","","","",""
"437","2024-10-20 10:52:55.393683","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","437","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.004929000","10","","","","","","","","","",""
"438","2024-10-20 10:52:55.404166","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","438","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.010483000","10","","","","","","","","","",""
"439","2024-10-20 10:52:55.404190","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","439","28","wlan","0","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000024000","28","","","","","","","","","",""
"440","2024-10-20 10:52:55.413306","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","440","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.009116000","10","","","","","","","","","",""
"441","2024-10-20 10:52:55.417553","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","441","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.004247000","10","","","","","","","","","",""
"442","2024-10-20 10:52:55.417580","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","442","28","wlan","0","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000027000","28","","","","","","","","","",""
"443","2024-10-20 10:52:55.421936","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","443","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.004356000","10","","","","","","","","","",""
"444","2024-10-20 10:52:55.857924","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","444","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.435988000","10","","","","","","","","","",""
"445","2024-10-20 10:52:55.896191","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","445","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.038267000","10","","","","","","","","","",""
"446","2024-10-20 10:52:55.901926","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","446","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.005735000","10","","","","","","","","","",""
"447","2024-10-20 10:52:57.313697","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","447","10","wlan","0","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","1.411771000","10","","","","","","","","","",""
"448","2024-10-20 10:52:58.257668","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","448","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.943971000","10","","","","","","","","","",""
"449","2024-10-20 10:52:58.291320","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","449","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.033652000","10","","","","","","","","","",""
"450","2024-10-20 10:52:59.316321","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","450","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","1.025001000","10","","","","","","","","","",""
"451","2024-10-20 10:53:00.714845","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","20","","802.11 Block Ack Req, Flags=........","451","20","wlan","458","TpLinkTechno_19:17:c2","RaspberryPiT_6d:2d:9b","","","","","","Control frame","8","","","","","","","","","","","","","","","","","","","","","","","","1.398524000","20","","","","","","","","","",""
"452","2024-10-20 10:53:00.714868","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","452","28","wlan","0","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000023000","28","","","","","","","","","",""
"453","2024-10-20 10:53:01.885509","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","453","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","1.170641000","10","","","","","","","","","",""
"454","2024-10-20 10:53:01.892762","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","454","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.007253000","10","","","","","","","","","",""
"455","2024-10-20 10:53:01.907267","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","455","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.014505000","10","","","","","","","","","",""
"456","2024-10-20 10:53:01.918025","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","456","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.010758000","10","","","","","","","","","",""
"457","2024-10-20 10:53:01.949390","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","457","28","wlan","0","RaspberryPiT_6d:2d:9b","TpLinkTechno_19:17:c2","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.031365000","28","","","","","","","","","",""
"458","2024-10-20 10:53:03.287948","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","16","","Request-to-send, Flags=........","458","16","wlan","198","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","1.338558000","16","","","","","","","","","",""
"459","2024-10-20 10:53:03.287971","","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","10","","Clear-to-send, Flags=........","459","10","wlan","154","RaspberryPiT_a4:f8:e5","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000023000","10","","","","","","","","","",""
"460","2024-10-20 10:53:03.287989","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","28","","802.11 Block Ack, Flags=........","460","28","wlan","0","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000018000","28","","","","","","","","","",""
"461","2024-10-20 10:53:03.304576","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Acknowledgement, Flags=........","461","10","wlan","0","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.016587000","10","","","","","","","","","",""
"462","2024-10-20 10:53:03.424391","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","462","10","wlan","0","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.119815000","10","","","","","","","","","",""
"463","2024-10-20 10:53:03.425441","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","463","16","wlan","202","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.001050000","16","","","","","","","","","",""
"464","2024-10-20 10:53:03.425468","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","464","10","wlan","158","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000027000","10","","","","","","","","","",""
"465","2024-10-20 10:53:03.425482","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (TA)","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","28","","802.11 Block Ack, Flags=........","465","28","wlan","0","RaspberryPiT_6d:2d:9b","RaspberryPiT_a4:f8:e5","","","","","","Control frame","9","","","","","","","","","","","","","","","","","","","","","","","","0.000014000","28","","","","","","","","","",""
"466","2024-10-20 10:53:03.428790","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","466","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.003308000","10","","","","","","","","","",""
"467","2024-10-20 10:53:03.428817","","TpLinkTechno_19:17:c2 (7c:8b:ca:19:17:c2) (RA)","802.11","10","","Acknowledgement, Flags=........","467","10","wlan","64","TpLinkTechno_19:17:c2","","","","","","","Control frame","13","","","","","","","","","","","","","","","","","","","","","","","","0.000027000","10","","","","","","","","","",""
"468","2024-10-20 10:53:03.428834","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","468","16","wlan","210","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000017000","16","","","","","","","","","",""
"469","2024-10-20 10:53:03.428848","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","469","16","wlan","226","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000014000","16","","","","","","","","","",""
"470","2024-10-20 10:53:03.428862","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","470","10","wlan","182","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000014000","10","","","","","","","","","",""
"471","2024-10-20 10:53:03.428873","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","471","16","wlan","226","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","16","","","","","","","","","",""
"472","2024-10-20 10:53:03.428884","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","472","10","wlan","182","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","10","","","","","","","","","",""
"473","2024-10-20 10:53:03.428894","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","473","16","wlan","226","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000010000","16","","","","","","","","","",""
"474","2024-10-20 10:53:03.428905","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","474","10","wlan","182","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","10","","","","","","","","","",""
"475","2024-10-20 10:53:03.428915","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","475","16","wlan","286","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000010000","16","","","","","","","","","",""
"476","2024-10-20 10:53:03.429657","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","476","10","wlan","242","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000742000","10","","","","","","","","","",""
"477","2024-10-20 10:53:03.429688","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","477","16","wlan","286","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000031000","16","","","","","","","","","",""
"478","2024-10-20 10:53:03.429700","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","478","10","wlan","242","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000012000","10","","","","","","","","","",""
"479","2024-10-20 10:53:03.429712","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","479","16","wlan","286","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000012000","16","","","","","","","","","",""
"480","2024-10-20 10:53:03.429723","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","480","10","wlan","242","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","10","","","","","","","","","",""
"481","2024-10-20 10:53:03.429734","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","481","16","wlan","286","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","16","","","","","","","","","",""
"482","2024-10-20 10:53:03.429745","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","482","10","wlan","242","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","10","","","","","","","","","",""
"483","2024-10-20 10:53:03.429756","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","483","16","wlan","354","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","16","","","","","","","","","",""
"484","2024-10-20 10:53:03.429767","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","484","10","wlan","310","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","10","","","","","","","","","",""
"485","2024-10-20 10:53:03.429778","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (TA)","RaspberryPiT_a4:f8:e5 (d8:3a:dd:a4:f8:e5) (RA)","802.11","16","","Request-to-send, Flags=........","485","16","wlan","354","RaspberryPiT_a4:f8:e5","RaspberryPiT_6d:2d:9b","","","","","","Control frame","11","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","16","","","","","","","","","",""
"486","2024-10-20 10:53:03.429789","","RaspberryPiT_6d:2d:9b (dc:a6:32:6d:2d:9b) (RA)","802.11","10","","Clear-to-send, Flags=........","486","10","wlan","310","RaspberryPiT_6d:2d:9b","","","","","","","Control frame","12","","","","","","","","","","","","","","","","","","","","","","","","0.000011000","10","","","","","","","","","",""
