Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1737286278.1795337,25675,1737286278,178853775,,2609503998000,1737283668673369145,1737283668673659648,2.958462953567505
1737286278.2804787,25676,1737286278,279896775,,2609604079000,1737283668673814311,1737283668673662208,3.989203929901123
1737286278.3795083,25677,1737286278,378908886,,2609704044000,1737283668673355932,1737283668673663488,3.0010368824005127
1737286278.480664,25678,1737286278,479914256,,2609804013000,1737283668673890469,1737283668673666304,4.004685878753662
1737286278.5794997,25679,1737286278,578915460,,2609904052000,1737283668673352830,1737283668673667328,3.0077030658721924
1737286278.680513,25680,1737286278,679931737,,2610004108000,1737283668673802996,1737283668673669888,4.025093078613281
1737286278.7797036,25681,1737286278,778952534,,2610104056000,1737283668673368848,1737283668673671168,3.040018081665039
1737286278.8807306,25682,1737286278,879980071,,2610204044000,1737283668673894580,1737283668673673984,4.066702842712402
1737286278.9796002,25683,1737286278,979002071,,2610304000000,1737283668673445691,1737283668673675520,3.0960559844970703
1737286279.080557,25684,1737286279,80014274,,2610404010000,1737283668673950598,1737283668673678336,4.090518951416016
1737286279.179595,25685,1737286279,179028533,,2610503991000,1737283668673468792,1737283668673679872,3.1218700408935547
1737286279.279619,25686,1737286279,279040607,,2610603970000,1737283668673494885,1737283668673681408,3.1344449520111084
1737286279.3798027,25687,1737286279,379061052,,2610704039000,1737283668673440987,1737283668673682944,3.1460928916931152
1737286279.4796677,25688,1737286279,479073200,,2610804068000,1737283668673414246,1737283668673684224,3.165889024734497
1737286279.5796287,25689,1737286279,579086644,,2610903960000,1737283668673527598,1737283668673686016,3.1819069385528564
1737286279.6796393,25690,1737286279,679098811,,2611003977000,1737283668673515440,1737283668673687552,3.195796012878418
1737286279.7797222,25691,1737286279,779110940,,2611104037000,1737283668673462477,1737283668673689088,3.207797050476074
1737286279.879764,25692,1737286279,879140181,,2611204064000,1737283668673453977,1737283668673690624,3.2269439697265625
1737286279.9797652,25693,1737286279,979145792,,2611303960000,1737283668673561199,1737283668673692416,3.232055902481079
1737286280.0797493,25694,1737286280,79142348,,2611403928000,1737283668673579153,1737283668673694208,3.256963014602661
1737286280.1798334,25695,1737286280,179151088,,2611504047000,1737283668673473523,1737283668673695488,3.2450931072235107
1737286280.279774,25696,1737286280,279178496,,2611604062000,1737283668673473783,1737283668673696768,3.268795967102051
1737286280.3800702,25697,1737286280,379183051,,2611704066000,1737283668673473254,1737283668673698048,3.270685911178589
1737286280.4798107,25698,1737286280,479203681,,2611804064000,1737283668673480644,1737283668673699328,3.3007030487060547
1737286280.579825,25699,1737286280,579217495,,2611904050000,1737283668673500486,1737283668673700608,3.3170740604400635
1737286280.6798024,25700,1737286280,679221051,,2612004104000,1737283668673449967,1737283668673701888,3.317723035812378
1737286280.779888,25701,1737286280,779250310,,2612104043000,1737283668673526245,1737283668673703424,3.3448710441589355
1737286280.8798144,25702,1737286280,879280884,,2612204131000,1737283668673454088,1737283668673704704,3.3744070529937744
1737286280.9800184,25703,1737286280,979286792,,2612304065000,1737283668673523430,1737283668673705984,3.3800370693206787
1737286281.082038,25704,1737286281,81290773,,2612407192000,1737283668671399393,1737283668673701120,5.385591983795166
1737286281.1798766,25705,1737286281,179315273,,2612503958000,1737283668673643106,1737283668673702912,3.411426067352295
1737286281.2800944,25706,1737286281,279363180,,2612604122000,1737283668673502949,1737283668673704192,3.4610180854797363
1737286281.3799155,25707,1737286281,379332551,,2612704065000,1737283668673550245,1737283668673705728,3.4192779064178467
1737286281.4802394,25708,1737286281,479342865,,2612804027000,1737283668673585708,1737283668673707264,3.4444808959960938
1737286281.579965,25709,1737286281,579368106,,2612904038000,1737283668673587124,1737283668673708800,3.469778060913086
1737286281.6800954,25710,1737286281,679380236,,2613004090000,1737283668673541032,1737283668673710336,3.4806671142578125
1737286281.7801104,25711,1737286281,779396902,,2613104062000,1737283668673577763,1737283668673711872,3.4967589378356934
1737286281.8801618,25712,1737286281,879407754,,2613204126000,1737283668673523485,1737283668673713152,3.5007588863372803
1737286281.9800038,25713,1737286281,979425050,,2613304025000,1737283668673631772,1737283668673714688,3.520906925201416
1737286282.0801668,25714,1737286282,79439032,,2613404123000,1737283668673530217,1737283668673715968,3.555666923522949
1737286282.1800187,25715,1737286282,179449920,,2613504078000,1737283668673588291,1737283668673717248,3.5482590198516846
1737286282.280163,25716,1737286282,279460939,,2613604170000,1737283668673501661,1737283668673718272,3.5632588863372803
1737286282.3800921,25717,1737286282,379491976,,2613704014000,1737283668673676383,1737283668673719808,3.586258888244629
1737286282.4801488,25718,1737286282,479479105,,2613804076000,1737283668673605077,1737283668673721088,3.579796075820923
1737286282.5801213,25719,1737286282,579501346,,2613904004000,1737283668673690874,1737283668673722624,3.600740909576416
1737286282.6801386,25720,1737286282,679522105,,2614004168000,1737283668673538262,1737283668673723904,3.6142969131469727
1737286282.7800124,25721,1737286282,779498179,,2614104027000,1737283668673659124,1737283668673725440,3.6100919246673584
1737286282.8804393,25722,1737286282,879549920,,2614204213000,1737283668673509651,1737283668673726464,3.6375930309295654
