Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,time_ref.secs,time_ref.nsecs,source
1729403446.6353955,2654,1729403446,634414719,,1729403463,635390000,fcu
1729403446.7363346,2655,1729403446,734580793,,1729403463,735564000,fcu
1729403446.836158,2656,1729403446,834453886,,1729403463,835554000,fcu
1729403446.9337006,2657,1729403446,931877645,,1729403463,933155000,fcu
1729403447.0340655,2658,1729403447,31886386,,1729403464,33207000,fcu
1729403447.138329,2659,1729403447,136458552,,1729403464,137957000,fcu
1729403447.2350755,2660,1729403447,231479867,,1729403464,232956000,fcu
1729403447.336754,2661,1729403447,334501960,,1729403464,335321000,fcu
1729403447.4356904,2662,1729403447,434485515,,1729403464,435319000,fcu
1729403447.535446,2663,1729403447,534552534,,1729403464,535488000,fcu
1729403447.6361854,2664,1729403447,634878589,,1729403464,635602000,fcu
1729403447.7363265,2665,1729403447,734891422,,1729403464,735910000,fcu
1729403447.8379147,2666,1729403447,836575033,,1729403464,837953000,fcu
1729403447.9339745,2667,1729403447,932038756,,1729403464,933290000,fcu
1729403448.0343533,2668,1729403448,32033700,,1729403465,33148000,fcu
1729403448.1378658,2669,1729403448,136598644,,1729403465,138048000,fcu
1729403448.2348301,2670,1729403448,232116144,,1729403465,233154000,fcu
1729403448.334686,2671,1729403448,332167978,,1729403465,333199000,fcu
1729403448.4334538,2672,1729403448,431934015,,1729403465,433159000,fcu
1729403448.5360806,2673,1729403448,534696570,,1729403465,535732000,fcu
1729403448.6360307,2674,1729403448,633651589,,1729403465,635375000,fcu
1729403448.7363017,2675,1729403448,731893274,,1729403465,733156000,fcu
1729403448.8349967,2676,1729403448,833924385,,1729403465,835629000,fcu
1729403448.9340305,2677,1729403448,932130811,,1729403465,933296000,fcu
1729403449.0348701,2678,1729403449,33743218,,1729403466,35394000,fcu
1729403449.135259,2679,1729403449,133687773,,1729403466,135359000,fcu
1729403449.2361023,2680,1729403449,231950773,,1729403466,233076000,fcu
1729403449.3338428,2681,1729403449,332036033,,1729403466,333091000,fcu
1729403449.4349697,2682,1729403449,431910681,,1729403466,433551000,fcu
1729403449.5353305,2683,1729403449,534328829,,1729403466,535611000,fcu
1729403449.6345706,2684,1729403449,633772606,,1729403466,635407000,fcu
1729403449.7340987,2685,1729403449,732208699,,1729403466,733213000,fcu
1729403449.8335445,2686,1729403449,831859866,,1729403466,833060000,fcu
1729403449.9340427,2687,1729403449,932256199,,1729403466,933104000,fcu
1729403450.0328856,2688,1729403450,31893365,,1729403467,33097000,fcu
1729403450.13843,2689,1729403450,136920643,,1729403467,138032000,fcu
1729403450.2357383,2690,1729403450,234863884,,1729403467,235528000,fcu
1729403450.3365605,2691,1729403450,333988162,,1729403467,335589000,fcu
1729403450.436296,2692,1729403450,433862384,,1729403467,435574000,fcu
1729403450.5329762,2693,1729403450,531953050,,1729403467,532916000,fcu
1729403450.6357129,2694,1729403450,632161402,,1729403467,633195000,fcu
1729403450.7357998,2695,1729403450,733923402,,1729403467,735329000,fcu
1729403450.832002,2696,1729403450,830262550,,1729403467,830910000,fcu
1729403450.9356043,2697,1729403450,934272624,,1729403467,935711000,fcu
1729403451.0350864,2698,1729403451,34045050,,1729403468,35488000,fcu
1729403451.1329448,2699,1729403451,132048198,,1729403468,133073000,fcu
1729403451.2350202,2700,1729403451,234055124,,1729403468,235775000,fcu
1729403451.3352864,2701,1729403451,334261383,,1729403468,335587000,fcu
1729403451.434671,2702,1729403451,434006346,,1729403468,435347000,fcu
1729403451.5346022,2703,1729403451,534071790,,1729403468,535564000,fcu
1729403451.6319747,2704,1729403451,629489457,,1729403468,630811000,fcu
1729403451.735187,2705,1729403451,734116790,,1729403468,735404000,fcu
1729403451.8366432,2706,1729403451,834544864,,1729403468,835863000,fcu
