Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,remote_timestamp_ns,observed_offset_ns,estimated_offset_ns,round_trip_time_ms
1729403430.3205156,6731,1729403430,319998470,,706004718000,1729402724313790951,1729402724313746432,2.9646480083465576
1729403430.4226055,6732,1729403430,422032303,,706106872000,1729402724312659988,1729402724313738496,4.985017776489258
1729403430.520827,6733,1729403430,520053470,,706204344000,1729402724314178729,1729402724313735424,3.0453150272369385
1729403430.6207254,6734,1729403430,620061859,,706304359000,1729402724314193617,1729402724313732352,3.0026299953460693
1729403430.7206357,6735,1729403430,720080877,,706404296000,1729402724314260118,1729402724313729536,3.033721923828125
1729403430.820862,6736,1729403430,820089044,,706504710000,1729402724313855210,1729402724313725440,3.0318150520324707
1729403430.9207656,6737,1729403430,920110006,,706604718000,1729402724313853451,1729402724313721344,3.060167074203491
1729403431.0236807,6738,1729403431,23111599,,706706860000,1729402724313284423,1729402724313715456,5.921037197113037
1729403431.122778,6739,1729403431,122140303,,706806847000,1729402724312746071,1729402724313708032,5.077815055847168
1729403431.2231019,6740,1729403431,222208414,,706906754000,1729402724312867719,1729402724313700864,5.154611110687256
1729403431.3211288,6741,1729403431,320186284,,707004297000,1729402724314307561,1729402724313698048,3.1454999446868896
1729403431.4207685,6742,1729403431,420185858,,707104360000,1729402724314246460,1729402724313694976,3.142277956008911
1729403431.5208142,6743,1729403431,520207302,,707204546000,1729402724314074941,1729402724313691392,3.1538329124450684
1729403431.6230502,6744,1729403431,622247432,,707306874000,1729402724312768256,1729402724313683968,5.190165996551514
1729403431.7228782,6745,1729403431,722226617,,707406862000,1729402724312766145,1729402724313676544,5.180630207061768
1729403431.8213701,6746,1729403431,820216636,,707504253000,1729402724314371256,1729402724313673984,3.1686298847198486
1729403431.9230354,6747,1729403431,922252321,,707606758000,1729402724312882561,1729402724313666816,5.206315040588379
1729403432.0230696,6748,1729403432,22283432,,707706688000,1729402724312967718,1729402724313659904,5.238889217376709
1729403432.1211317,6749,1729403432,120254524,,707804314000,1729402724314325737,1729402724313657088,3.212963104248047
1729403432.2202451,6750,1729403432,219283339,,707904523000,1729402724313632922,1729402724313652480,2.2381110191345215
1729403432.3233905,6751,1729403432,322276265,,708006892000,1729402724312754727,1729402724313645312,5.2444257736206055
1729403432.422941,6752,1729403432,422287487,,708106774000,1729402724312876348,1729402724313638400,5.260148048400879
1729403432.520871,6753,1729403432,520314468,,708204307000,1729402724314360885,1729402724313635840,3.2790560722351074
1729403432.6209273,6754,1729403432,620353654,,708304275000,1729402724314415570,1729402724313633536,3.3083341121673584
1729403432.720995,6755,1729403432,720324450,,708404256000,1729402724314411626,1729402724313631232,3.2992959022521973
1729403432.8201375,6756,1729403432,819349320,,708504314000,1729402724313877172,1729402724313627392,2.301332950592041
1729403432.9201255,6757,1729403432,919389839,,708604503000,1729402724313705144,1729402724313623040,2.3472399711608887
1729403433.0230153,6758,1729403433,22388320,,708706773000,1729402724313002857,1729402724313616640,5.209574222564697
1729403433.119964,6759,1729403433,119405394,,708804715000,1729402724313499625,1729402724313611776,2.367017984390259
1729403433.2264771,6760,1729403433,225135950,,708906893000,1729402724314188949,1729402724313608960,8.090518951416016
1729403433.3231936,6761,1729403433,322437042,,709006841000,1729402724312892366,1729402724313602304,5.391276836395264
1729403433.4201057,6762,1729403433,419447857,,709104275000,1729402724313961523,1729402724313598720,2.406277894973755
1729403433.5201883,6763,1729403433,519442746,,709204700000,1729402724313538986,1729402724313593856,2.39211106300354
1729403433.6202095,6764,1729403433,619468560,,709304703000,1729402724313540505,1729402724313588992,2.4346671104431152
1729403433.720127,6765,1729403433,719457671,,709404713000,1729402724313523717,1729402724313584128,2.4275190830230713
1729403433.8233714,6766,1729403433,822497745,,709506849000,1729402724312912671,1729402724313577472,5.455277919769287
1729403433.9232342,6767,1729403433,922504949,,709606754000,1729402724313010023,1729402724313571072,5.465517997741699
1729403434.0231557,6768,1729403434,22497782,,709706965000,1729402724312822588,1729402724313564416,5.408166885375977
1729403434.1232996,6769,1729403434,122543468,,709806862000,1729402724312923356,1729402724313558016,5.498833179473877
1729403434.2235286,6770,1729403434,222576116,,709906836000,1729402724312963365,1729402724313551360,5.537166118621826
1729403434.323292,6771,1729403434,322575634,,710007113000,1729402724312687773,1729402724313543936,5.533111095428467
1729403434.423225,6772,1729403434,422580560,,710106852000,1729402724312954189,1729402724313537280,5.533222198486328
1729403434.5201564,6773,1729403434,519632430,,710204712000,1729402724313595273,1729402724313532672,2.633147954940796
