,drone2-mavros-battery__voltage,drone2-mavros-battery__current,drone2-mavros-battery__temperature,drone2-mavros-battery__percentage,drone2-mavros-battery__cell_voltage_0,drone2-mavros-global_position-global__altitude,drone2-mavros-global_position-global__longitude,drone2-mavros-global_position-global__latitude,drone2-mavros-global_position-local__pose.pose.position.x,drone2-mavros-global_position-local__pose.pose.position.y,drone2-mavros-global_position-local__pose.pose.position.z,drone2-mavros-global_position-local__pose.pose.orientation.x,drone2-mavros-global_position-local__pose.pose.orientation.y,drone2-mavros-global_position-local__pose.pose.orientation.z,drone2-mavros-global_position-local__twist.twist.linear.x,drone2-mavros-global_position-local__twist.twist.linear.y,drone2-mavros-global_position-local__twist.twist.linear.z,drone2-mavros-global_position-local__twist.twist.angular.x,drone2-mavros-global_position-local__twist.twist.angular.y,drone2-mavros-global_position-local__twist.twist.angular.z,drone2-mavros-global_position-raw-fix__altitude,drone2-mavros-global_position-raw-fix__longitude,drone2-mavros-global_position-raw-fix__latitude,drone2-mavros-global_position-raw-satellites__data,drone2-mavros-global_position-rel_alt__data,drone2-mavros-gpsstatus-gps1-raw__lat,drone2-mavros-gpsstatus-gps1-raw__lon,drone2-mavros-gpsstatus-gps1-raw__alt,drone2-mavros-gpsstatus-gps1-raw__eph,drone2-mavros-gpsstatus-gps1-raw__epv,drone2-mavros-gpsstatus-gps1-raw__vel,drone2-mavros-gpsstatus-gps1-raw__cog,drone2-mavros-gpsstatus-gps1-raw__satellites_visible,drone2-mavros-gpsstatus-gps1-raw__alt_ellipsoid,drone2-mavros-gpsstatus-gps1-raw__h_acc,drone2-mavros-gpsstatus-gps1-raw__v_acc,drone2-mavros-gpsstatus-gps1-raw__vel_acc,drone2-mavros-gpsstatus-gps1-raw__hdg_acc,drone2-mavros-gpsstatus-gps1-raw__dgps_numch,drone2-mavros-gpsstatus-gps1-raw__dgps_age,drone2-mavros-imu-data__orientation.x,drone2-mavros-imu-data__orientation.y,drone2-mavros-imu-data__orientation.z,drone2-mavros-imu-data__orientation.w,drone2-mavros-imu-data__angular_velocity.x,drone2-mavros-imu-data__angular_velocity.y,drone2-mavros-imu-data__angular_velocity.z,drone2-mavros-imu-static_pressure__fluid_pressure,drone2-mavros-imu-temperature_baro__temperature,drone2-mavros-local_position-odom__pose.pose.position.x,drone2-mavros-local_position-odom__pose.pose.position.y,drone2-mavros-local_position-odom__pose.pose.position.z,drone2-mavros-local_position-odom__pose.pose.orientation.x,drone2-mavros-local_position-odom__pose.pose.orientation.y,drone2-mavros-local_position-odom__pose.pose.orientation.z,drone2-mavros-local_position-odom__pose.pose.orientation.w,drone2-mavros-local_position-odom__pose.covariance,drone2-mavros-local_position-odom__twist.twist.linear.x,drone2-mavros-local_position-odom__twist.twist.linear.y,drone2-mavros-local_position-odom__twist.twist.linear.z,drone2-mavros-local_position-odom__twist.twist.angular.x,drone2-mavros-local_position-odom__twist.twist.angular.y,drone2-mavros-local_position-odom__twist.twist.angular.z,drone2-mavros-local_position-pose__pose.position.x,drone2-mavros-local_position-pose__pose.position.y,drone2-mavros-local_position-pose__pose.position.z,drone2-mavros-local_position-pose__pose.orientation.x,drone2-mavros-local_position-pose__pose.orientation.y,drone2-mavros-local_position-pose__pose.orientation.z,drone2-mavros-local_position-pose__pose.orientation.w,drone2-mavros-param-param_value__param_id,drone2-mavros-param-param_value__value.integer,drone2-mavros-param-param_value__value.real,drone2-mavros-param-param_value__param_index,drone2-mavros-param-param_value__param_count,drone2-mavros-rc-in__channels_0,drone2-mavros-rc-in__channels_1,drone2-mavros-rc-in__channels_2,drone2-mavros-rc-in__channels_3,drone2-mavros-rc-in__channels_4,drone2-mavros-rc-in__rssi,drone2-mavros-rc-out__channels_0,drone2-mavros-rc-out__channels_1,drone2-mavros-rc-out__channels_2,drone2-mavros-rc-out__channels_3,drone2-mavros-rc-out__channels_4,drone2-mavros-rc-out__channels_5,drone2-mavros-rc-out__channels_6,drone2-mavros-rc-out__channels_7,drone2-mavros-rc-out__channels_8,drone2-mavros-rc-out__channels_9,drone2-mavros-rc-out__channels_10,drone2-mavros-rc-out__channels_11,drone2-mavros-rc-out__channels_12,drone2-mavros-rc-out__channels_13,drone2-mavros-rc-out__channels_14,drone2-mavros-rc-out__channels_15,drone2-mavros-state__connected,drone2-mavros-state__armed,drone2-mavros-state__guided,drone2-mavros-state__manual_input,drone2-mavros-state__system_status,drone2-mavros-statustext-recv__severity,drone2-mavros-statustext-recv__text,drone2-mavros-timesync_status__remote_timestamp_ns,drone2-mavros-timesync_status__observed_offset_ns,drone2-mavros-timesync_status__estimated_offset_ns,drone2-mavros-timesync_status__round_trip_time_ms,drone2-mavros-vfr_hud__airspeed,drone2-mavros-vfr_hud__groundspeed,drone2-mavros-vfr_hud__heading,drone2-mavros-vfr_hud__throttle,drone2-mavros-vfr_hud__altitude,drone2-mavros-vfr_hud__climb,RSSI-F__Quality,RSSI-F__Signal,CPU-F__Time,CPU-F__CPU_Percent,CPU-F__CPU_Core_1_Utilization,CPU-F__CPU_Core_2_Utilization,CPU-F__CPU_Core_3_Utilization,RAM-F__Available_RAM_MB,RAM-F__Used_RAM_MB,label
2024-10-23 13:42:20.656696081,,,,,,,,,,,,,,,,,,,,,,,,,2.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.658503056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1587.0,999.0,1501.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.658534527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.0,1346.0,1846.0,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.658774853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1457313150167465,0.1450981646776199,355.0,0.209999993443489,537.8800048828125,0.0135698793455958,,,,,,,,,,MitM
2024-10-23 13:42:20.661482811,,,,,,,,,,,,,,,,,,,,,504.366120274946,72.9913116,33.6371009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.661837101,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.662068367,,,,,,,,,,,,,,,,,,,,,,,,,,336371009.0,729913116.0,551090.0,65.0,102.0,11.0,1371.0,15.0,510492.0,1397.0,1951.0,344.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.662588358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.662799358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47695.15380859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.667914391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.589036464691162,3.897793769836426,1.440820336341858,-0.0075027178143709,0.0165540219509006,-0.7349773262991414,-0.6778480680866565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.668472052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.589036464691162,3.897793769836426,1.440820336341858,-0.0075027178143709,0.0165540219509006,-0.7349773262991414,-0.6778480680866565,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0421262593728199,-0.1579021655381347,-0.0171939768978441,-0.2027484625577926,0.0512445680797099,-0.1257547289133072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.670414448,0.0070000002160668,0.0099999997764825,0.0,-0.0099999997764825,0.0070000002160668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.751351118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023854543000.0,1.729689916893519e+18,1.7296899168936548e+18,5.513481140136719,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.756669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0084902750334095,0.018861012771337,-0.7390164119872515,-0.6733698242723573,0.0310291089117527,-0.0537281408905982,0.1663573831319809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.757832766,,,,,,491.1561260856298,72.9913126,33.6371012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.758784294,,,,,,,,,2.01338957643104,6.566725887506813,2.701,-0.0084902750334095,0.018861012771337,-0.7390164119872515,0.13,0.04,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.758957386,,,,,,,,,,,,,,,,,,,,,,,,,2.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.760774136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.0,1356.0,1805.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.760977507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1446859091520309,0.1379116326570511,354.0,0.2199999988079071,537.8800048828125,-0.0437538400292396,,,,,,,,,,MitM
2024-10-23 13:42:20.762469769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.762793303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47698.17810058594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.763360977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1588.0,999.0,1501.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.764481306,,,,,,,,,,,,,,,,,,,,,504.366120274946,72.9913116,33.6371009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.764889717,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.765128374,,,,,,,,,,,,,,,,,,,,,,,,,,336371009.0,729913116.0,551090.0,65.0,102.0,11.0,1371.0,15.0,510492.0,1397.0,1951.0,344.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.769703150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5975573062896729,3.893960237503052,1.441788673400879,-0.0084902750334095,0.018861012771337,-0.7390164119872515,-0.6733698242723573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.770015001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5975573062896729,3.893960237503052,1.441788673400879,-0.0084902750334095,0.018861012771337,-0.7390164119872515,-0.6733698242723573,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028695405767172,-0.1415102772771081,0.0088730251538291,0.0310291089117527,-0.0537281408905982,0.1663573831319809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.771430254,0.0099999997764825,0.0099999997764825,0.0,-0.0099999997764825,0.0099999997764825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.850383520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023953631000.0,1.7296899168939487e+18,1.7296899168936545e+18,4.550944805145264,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.855792046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0085934461572049,0.0175183099755365,-0.741059895390592,-0.6711553418862352,0.0952555909752845,0.0134632866829633,0.1752049624919891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.856062412,,,,,,491.1561264828114,72.9913127,33.6371012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.856146812,,,,,,,,,2.022667868962892,6.566725888974004,2.702,-0.0085934461572049,0.0175183099755365,-0.741059895390592,0.13,0.06,0.05,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.856208801,,,,,,,,,,,,,,,,,,,,,,,,,2.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.859163284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1552864164113998,0.1536391973495483,354.0,0.2199999988079071,537.8800048828125,-0.0225581042468547,,,,,,,,,,MitM
2024-10-23 13:42:20.859246969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.0,1371.0,1886.0,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.863298893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1589.0,999.0,1502.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.863876104,,,,,,,,,,,,,,,,,,,,,504.3561210693084,72.9913118,33.6371009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.864199877,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.864302397,,,,,,,,,,,,,,,,,,,,,,,,,,336371009.0,729913118.0,551080.0,65.0,102.0,9.0,1371.0,15.0,510482.0,1398.0,1952.0,337.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.864514828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.864596128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47698.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.868926048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6060678958892822,3.8912336826324463,1.442890167236328,-0.0085934461572049,0.0175183099755365,-0.741059895390592,-0.6711553418862352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.869302988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6060678958892822,3.8912336826324463,1.442890167236328,-0.0085934461572049,0.0175183099755365,-0.741059895390592,-0.6711553418862352,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0405740003621613,-0.1274517477344544,-0.0601714612982482,0.0952555909752845,0.0134632866829633,0.1752049624919891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.870712042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,5.0,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.871242046,0.0099999997764825,0.0099999997764825,0.0,-0.0099999997764825,0.0109999999403953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.949395418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024053180000.0,1.729689916893905e+18,1.7296899168936545e+18,3.563760042190552,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.954594851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0041388632509293,0.0177582775548709,-0.7419890152051098,-0.6701640207473282,-0.254191130399704,0.1650517135858535,-0.2138621658086777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.955242157,,,,,,491.1561264828114,72.9913127,33.6371012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.955407143,,,,,,,,,2.022667868962892,6.566725888974004,2.702,-0.0041388632509293,0.0177582775548709,-0.7419890152051098,0.12,0.04,-0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.955515146,,,,,,,,,,,,,,,,,,,,,,,,,2.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.956957340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.0,1588.0,999.0,1501.0,999.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.957151413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.0,1421.0,1872.0,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.957252264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1053107902407646,0.1052423790097236,354.0,0.2199999988079071,537.8800048828125,0.0037953043356537,,,,,,,,,,MitM
2024-10-23 13:42:20.960054398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.960150719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47695.85876464844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.964730024,,,,,,,,,,,,,,,,,,,,,504.3561210693084,72.9913118,33.6371009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.965154409,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.965265274,,,,,,,,,,,,,,,,,,,,,,,,,,336371009.0,729913118.0,551080.0,65.0,102.0,9.0,1371.0,15.0,510482.0,1398.0,1952.0,337.0,0.0,255.0,4294967295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
2024-10-23 13:42:20.967285156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6125106811523438,3.887364149093628,1.4427530765533447,-0.0041388632509293,0.0177582775548709,-0.7419890152051098,-0.6701640207473282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MitM
