Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,temperature,variance
1737285449.8420644,12766,1737285449,836749056,base_link,32.71,0.0
1737285449.9423711,12767,1737285449,940743168,base_link,32.72,0.0
1737285450.03521,12768,1737285450,32736256,base_link,32.71,0.0
1737285450.1409607,12769,1737285450,138728832,base_link,32.7,0.0
1737285450.2302835,12770,1737285450,228720640,base_link,32.71,0.0
1737285450.3379412,12771,1737285450,335714240,base_link,32.7,0.0
1737285450.430941,12772,1737285450,428705280,base_link,32.71,0.0
1737285450.5321462,12773,1737285450,530699136,base_link,32.7,0.0
1737285450.6341374,12774,1737285450,631695040,base_link,32.7,0.0
1737285450.7315457,12775,1737285450,729692224,base_link,32.7,0.0
1737285450.8317492,12776,1737285450,828686592,base_link,32.7,0.0
1737285450.9350986,12777,1737285450,932681984,base_link,32.69,0.0
1737285451.031462,12778,1737285451,29680192,base_link,32.7,0.0
1737285451.1341207,12779,1737285451,128673280,base_link,32.7,0.0
1737285451.23484,12780,1737285451,232669440,base_link,32.7,0.0
1737285451.3338213,12781,1737285451,329661504,base_link,32.7,0.0
1737285451.431003,12782,1737285451,428655872,base_link,32.69,0.0
1737285451.5380182,12783,1737285451,533652032,base_link,32.69,0.0
1737285451.6319838,12784,1737285451,629646912,base_link,32.69,0.0
1737285451.7311273,12785,1737285451,729662528,base_link,32.69,0.0
1737285451.8330922,12786,1737285451,830658176,base_link,32.69,0.0
1737285451.936765,12787,1737285451,932649984,base_link,32.69,0.0
1737285452.0514328,12788,1737285452,29646144,base_link,32.69,0.0
1737285452.130086,12789,1737285452,128646144,base_link,32.69,0.0
1737285452.2342932,12790,1737285452,229646144,base_link,32.68,0.0
1737285452.3305614,12791,1737285452,328632064,base_link,32.68,0.0
1737285452.4322546,12792,1737285452,429629248,base_link,32.68,0.0
1737285452.5344574,12793,1737285452,532625152,base_link,32.68,0.0
1737285452.6315496,12794,1737285452,629620032,base_link,32.68,0.0
1737285452.73388,12795,1737285452,731611328,base_link,32.68,0.0
1737285452.8314128,12796,1737285452,829605184,base_link,32.68,0.0
1737285452.9344606,12797,1737285452,932600320,base_link,32.69,0.0
1737285453.0323381,12798,1737285453,30598784,base_link,32.68,0.0
1737285453.1302886,12799,1737285453,128593408,base_link,32.67,0.0
1737285453.231928,12800,1737285453,229587008,base_link,32.68,0.0
1737285453.3333538,12801,1737285453,331583936,base_link,32.68,0.0
1737285453.4326258,12802,1737285453,430578560,base_link,32.68,0.0
1737285453.5345283,12803,1737285453,532571648,base_link,32.68,0.0
1737285453.6321328,12804,1737285453,629568064,base_link,32.68,0.0
1737285453.735526,12805,1737285453,733560384,base_link,32.68,0.0
1737285453.834361,12806,1737285453,832552448,base_link,32.67,0.0
1737285453.9330103,12807,1737285453,930548096,base_link,32.68,0.0
1737285454.0299199,12808,1737285454,28543232,base_link,32.67,0.0
1737285454.1470063,12809,1737285454,130537344,base_link,32.67,0.0
1737285454.2313395,12810,1737285454,229531968,base_link,32.67,0.0
1737285454.33051,12811,1737285454,328526848,base_link,32.67,0.0
1737285454.4299147,12812,1737285454,428521216,base_link,32.67,0.0
