Time,data
1729690959.8665993,-0.559
1729690959.965201,-0.557
1729690960.0658188,-0.556
1729690960.165322,-0.556
1729690960.2660325,-0.553
1729690960.366025,-0.55
1729690960.4651973,-0.553
1729690960.5650592,-0.551
1729690960.6649547,-0.549
1729690960.7648413,-0.552
1729690960.8651993,-0.554
1729690960.966243,-0.556
1729690961.0656717,-0.553
1729690961.1653912,-0.555
1729690961.2648427,-0.552
1729690961.365866,-0.55
1729690961.4652915,-0.544
1729690961.5653613,-0.541
1729690961.665304,-0.534
1729690961.7652168,-0.53
1729690961.8649454,-0.526
1729690961.9649832,-0.525
1729690962.066314,-0.52
1729690962.1651483,-0.516
1729690962.265872,-0.514
1729690962.3655584,-0.51
1729690962.466177,-0.508
1729690962.5661023,-0.514
1729690962.6655803,-0.526
1729690962.7670825,-0.537
1729690962.8663676,-0.544
1729690962.9656448,-0.545
1729690963.0656807,-0.542
1729690963.1652973,-0.543
1729690963.2669423,-0.546
1729690963.365783,-0.552
1729690963.4651458,-0.558
1729690963.566475,-0.562
1729690963.6661627,-0.563
1729690963.7661855,-0.567
1729690963.866069,-0.566
1729690963.966631,-0.562
1729690964.0665555,-0.556
1729690964.1659343,-0.552
1729690964.2658114,-0.543
1729690964.3659904,-0.535
1729690964.4659042,-0.525
1729690964.5658848,-0.521
1729690964.6649866,-0.519
1729690964.7650905,-0.52
1729690964.8653433,-0.521
1729690964.9655447,-0.522
1729690965.0658019,-0.523
1729690965.1666183,-0.523
1729690965.2659595,-0.52
1729690965.3658543,-0.518
1729690965.4660563,-0.519
1729690965.565664,-0.524
1729690965.665804,-0.53
1729690965.765569,-0.536
1729690965.86572,-0.537
1729690965.965564,-0.539
1729690966.0657437,-0.539
1729690966.1652882,-0.537
1729690966.2662175,-0.535
1729690966.365598,-0.534
1729690966.466386,-0.531
1729690966.56633,-0.526
1729690966.6665032,-0.521
1729690966.765502,-0.523
1729690966.867197,-0.525
1729690966.9673586,-0.527
1729690967.0660048,-0.525
1729690967.165694,-0.522
1729690967.265954,-0.519
1729690967.366445,-0.517
1729690967.467616,-0.519
1729690967.5657275,-0.521
1729690967.6656618,-0.519
1729690967.765963,-0.518
1729690967.865988,-0.517
1729690967.966022,-0.52
1729690968.0660403,-0.519
1729690968.1655989,-0.518
1729690968.2666142,-0.517
1729690968.366275,-0.518
1729690968.466279,-0.521
1729690968.5663378,-0.525
1729690968.6665912,-0.53
1729690968.7662928,-0.532
1729690968.8661094,-0.534
1729690968.9661374,-0.537
1729690969.0664465,-0.541
1729690969.1665318,-0.544
1729690969.2664108,-0.548
1729690969.3665738,-0.55
1729690969.4659185,-0.554
1729690969.566753,-0.563
1729690969.6656852,-0.569
1729690969.764318,-0.572
1729690969.8661542,-0.572
1729690969.9664457,-0.571
1729690970.064828,-0.57
1729690970.1643286,-0.572
1729690970.2647958,-0.571
1729690970.364647,-0.572
1729690970.4646754,-0.576
1729690970.56441,-0.578
1729690970.6643753,-0.579
1729690970.7647636,-0.58
1729690970.8645568,-0.581
1729690970.9639723,-0.586
1729690971.0641224,-0.59
1729690971.1645975,-0.591
1729690971.2652748,-0.591
1729690971.3644366,-0.589
1729690971.4647448,-0.589
1729690971.5648568,-0.586
1729690971.664745,-0.577
1729690971.7645915,-0.57
1729690971.8649855,-0.567
1729690971.965292,-0.566
1729690972.064722,-0.57
1729690972.164747,-0.577
1729690972.2639287,-0.579
1729690972.3648512,-0.579
1729690972.4647079,-0.577
1729690972.5646706,-0.579
1729690972.664918,-0.581
1729690972.7646842,-0.577
1729690972.864405,-0.574
1729690972.9648244,-0.57
1729690973.0648751,-0.569
1729690973.1642334,-0.574
1729690973.2652237,-0.571
1729690973.3652034,-0.571
1729690973.4650843,-0.564
1729690973.5671918,-0.56
1729690973.6679587,-0.556
1729690973.766527,-0.55
1729690973.8664813,-0.543
